-30,1.2,-0.6,0.2,38,-18.328
-30,1.2,-0.6,0.2,38.5,-18.292
-30,1.2,-0.6,0.2,39,-18.254
-30,1.2,-0.6,0.2,39.5,-18.256
-30,1.2,-0.6,0.2,40,-18.256
-30,1.2,-0.6,0.2,40.5,-18.278
-30,1.2,-0.6,0.2,41,-18.328
-30,1.2,-0.6,0.2,41.5,-18.355
-30,1.2,-0.6,0.2,42,-18.335
-30,1.2,-0.6,0.4,34,-18.689
-30,1.2,-0.6,0.4,34.5,-18.281
-30,1.2,-0.6,0.4,35,-18.068
-30,1.2,-0.6,0.4,35.5,-17.87
-30,1.2,-0.6,0.4,36,-17.731
-30,1.2,-0.6,0.4,36.5,-17.623
-30,1.2,-0.6,0.4,37,-17.54
-30,1.2,-0.6,0.4,37.5,-17.465
-30,1.2,-0.6,0.4,38,-17.48
-30,1.2,-0.6,0.4,38.5,-17.457
-30,1.2,-0.6,0.4,39,-17.434
-30,1.2,-0.6,0.4,39.5,-17.45
-30,1.2,-0.6,0.4,40,-17.464
-30,1.2,-0.6,0.4,40.5,-17.5
-30,1.2,-0.6,0.4,41,-17.562
-30,1.2,-0.6,0.4,41.5,-17.602
-30,1.2,-0.6,0.4,42,-17.594
-30,1.2,-0.6,0.6,34,-18.289
-30,1.2,-0.6,0.6,34.5,-17.898
-30,1.2,-0.6,0.6,35,-17.694
-30,1.2,-0.6,0.6,35.5,-17.508
-30,1.2,-0.6,0.6,36,-17.377
-30,1.2,-0.6,0.6,36.5,-17.277
-30,1.2,-0.6,0.6,37,-17.201
-30,1.2,-0.6,0.6,37.5,-17.132
-30,1.2,-0.6,0.6,38,-17.15
-30,1.2,-0.6,0.6,38.5,-17.133
-30,1.2,-0.6,0.6,39,-17.115
-30,1.2,-0.6,0.6,39.5,-17.136
-30,1.2,-0.6,0.6,40,-17.156
-30,1.2,-0.6,0.6,40.5,-17.196
-30,1.2,-0.6,0.6,41,-17.262
-30,1.2,-0.6,0.6,41.5,-17.308
-30,1.2,-0.6,0.6,42,-17.305
-30,1.2,-0.6,0.8,34,-18.084
-30,1.2,-0.6,0.8,34.5,-17.702
-30,1.2,-0.6,0.8,35,-17.504
-30,1.2,-0.6,0.8,35.5,-17.322
-30,1.2,-0.6,0.8,36,-17.196
-30,1.2,-0.6,0.8,36.5,-17.1
-30,1.2,-0.6,0.8,37,-17.027
-30,1.2,-0.6,0.8,37.5,-16.962
-30,1.2,-0.6,0.8,38,-16.981
-30,1.2,-0.6,0.8,38.5,-16.966
-30,1.2,-0.6,0.8,39,-16.951
-30,1.2,-0.6,0.8,39.5,-16.975
-30,1.2,-0.6,0.8,40,-16.997
-30,1.2,-0.6,0.8,40.5,-17.04
-30,1.2,-0.6,0.8,41,-17.109
-30,1.2,-0.6,0.8,41.5,-17.157
-30,1.2,-0.6,0.8,42,-17.156
-30,1.2,-0.6,1,34,-17.962
-30,1.2,-0.6,1,34.5,-17.585
-30,1.2,-0.6,1,35,-17.39
-30,1.2,-0.6,1,35.5,-17.211
-30,1.2,-0.6,1,36,-17.087
-30,1.2,-0.6,1,36.5,-16.993
-30,1.2,-0.6,1,37,-16.923
-30,1.2,-0.6,1,37.5,-16.859
-30,1.2,-0.6,1,38,-16.879
-30,1.2,-0.6,1,38.5,-16.866
-30,1.2,-0.6,1,39,-16.853
-30,1.2,-0.6,1,39.5,-16.878
-30,1.2,-0.6,1,40,-16.902
-30,1.2,-0.6,1,40.5,-16.947
-30,1.2,-0.6,1,41,-17.017
-30,1.2,-0.6,1,41.5,-17.066
-30,1.2,-0.6,1,42,-17.067
-30,1.2,-0.4,-1,34,-27.926
-30,1.2,-0.4,-1,34.5,-28.795
-30,1.2,-0.4,-1,35,-29.299
-30,1.2,-0.4,-1,35.5,-30.063
-30,1.2,-0.4,-1,36,-30.836
-30,1.2,-0.4,-1,36.5,-31.711
-30,1.2,-0.4,-1,37,-32.613
-30,1.2,-0.4,-1,37.5,-33.645
-30,1.2,-0.4,-1,38,-34.08
-30,1.2,-0.4,-1,38.5,-34.954
-30,1.2,-0.4,-1,39,-36.041
-30,1.2,-0.4,-1,39.5,-37.119
-30,1.2,-0.4,-1,40,-38.452
-30,1.2,-0.4,-1,40.5,-39.899
-30,1.2,-0.4,-1,41,-41.57
-30,1.2,-0.4,-1,41.5,-44.205
-30,1.2,-0.4,-1,42,-48.256
-30,1.2,-0.4,-0.8,34,-28.655
-30,1.2,-0.4,-0.8,34.5,-29.621
-30,1.2,-0.4,-0.8,35,-30.188
-30,1.2,-0.4,-0.8,35.5,-31.043
-30,1.2,-0.4,-0.8,36,-31.913
-30,1.2,-0.4,-0.8,36.5,-32.906
-30,1.2,-0.4,-0.8,37,-33.943
-30,1.2,-0.4,-0.8,37.5,-35.151
-30,1.2,-0.4,-0.8,38,-35.663
-30,1.2,-0.4,-0.8,38.5,-36.715
-30,1.2,-0.4,-0.8,39,-38.06
